,b,bf,Cd,Cm,C,C_O,C_C,g,E,H,Id,Im,I,K,L,Lb,M,mc,r_k,T,U,X,Y,Yf,lbint_C,wint,Eint,YfP,Gapf,IC,S,pcp,pip,pcmp,pimp,pfp,pxp,Pi,Pic,Pii,Picm,Piim,Pix,Pif,Pim,Q,R,w,w_h,z_w,z_C,z_K,z_I,z_M,z_Y,z_pf,z_A,z_L,z_G,z_Yf,a,mu,eps_b,eps_p,eps_w,eps_cm,eps_x,eps_f,eps_yf,eps_pif,zcd,zcm,zid,zim,e_p2,e_w2,e_f2,e_x2,e_mu2,e_cm2,e_b2
152,1.055E-4,1.184E-6,9.9293E-5,6.5728E-5,8.7546E-5,8.7546E-5,2.9238E-5,1.5743E-9,-1.9215E-5,-1.4681E-6,-2.2987E-5,-5.6552E-5,-3.3057E-5,8.0395E-5,-1.895E-5,-8.5925E-5,3.3303E-5,7.6829E-8,-5.2208E-5,-5.0314E-6,-5.1944E-7,2.3345E-5,3.2244E-5,-4.161E-19,-7.9064E-5,-7.0765E-7,4.2028E-7,-2.9583E-19,-1.1933E-19,-1.206E-4,-2.269E-5,3.0522E-20,-4.7849E-20,1.6783E-5,1.6783E-5,1.6783E-5,-1.2402E-8,3.1733E-7,3.1733E-7,3.1733E-7,2.4718E-19,2.2969E-19,3.1601E-7,2.1801E-19,0,-3.8374E-7,3.1459E-19,4.834E-5,4.8024E-5,-3.5524E-20,-6.4637E-20,4.6699E-20,3.0818E-20,-9.5701E-20,-4.0265E-20,5.5436E-20,-2.7798E-20,2.9531E-20,-3.5828E-20,-3.2617E-20,1.2137E-25,7.5952E-40,1.9945E-39,-1.7736E-38,-3.3652E-39,-1.881E-22,2.5053E-24,1.3435E-38,1.0183E-59,0,1.1748E-5,1.1748E-5,1.007E-5,1.007E-5,0,0,0,0,0,0,0
153,1.033E-4,1.1527E-6,9.7234E-5,6.4304E-5,8.5708E-5,8.5708E-5,2.8635E-5,1.4168E-9,-1.8806E-5,-1.4293E-6,-2.2877E-5,-5.5807E-5,-3.2756E-5,7.8703E-5,-1.8551E-5,-8.413E-5,3.2454E-5,8.4529E-8,-5.1103E-5,-4.926E-6,-5.0844E-7,2.2905E-5,3.1569E-5,-4.0525E-19,-7.7416E-5,-6.8819E-7,4.0913E-7,-2.911E-19,-1.1294E-19,-1.1846E-4,-2.2083E-5,2.998E-20,-4.6794E-20,1.6465E-5,1.6465E-5,1.6465E-5,-1.3669E-8,3.1752E-7,3.1752E-7,3.1752E-7,2.4314E-19,2.2831E-19,3.1626E-7,2.1429E-19,0,-3.5478E-7,3.1204E-19,4.7334E-5,4.7029E-5,-3.4589E-20,-6.3216E-20,4.6143E-20,3.0862E-20,-9.3977E-20,-3.9309E-20,5.4668E-20,-2.7192E-20,2.8801E-20,-3.5225E-20,-3.2077E-20,1.0924E-25,7.2157E-40,1.8942E-39,-1.6857E-38,-3.1892E-39,-1.787E-22,2.3049E-24,1.2898E-38,5.4379E-60,0,1.1525E-5,1.1525E-5,9.879E-6,9.879E-6,0,0,0,0,0,0,0
154,1.0115E-4,1.1227E-6,9.5215E-5,6.292E-5,8.3912E-5,8.3912E-5,2.804E-5,1.2751E-9,-1.8407E-5,-1.3921E-6,-2.2744E-5,-5.5039E-5,-3.2432E-5,7.7041E-5,-1.8161E-5,-8.2375E-5,3.1641E-5,9.1829E-8,-5.0018E-5,-4.8231E-6,-4.9765E-7,2.2466E-5,3.0904E-5,-3.9486E-19,-7.5804E-5,-6.6947E-7,3.9843E-7,-2.8644E-19,-1.0696E-19,-1.1634E-4,-2.1503E-5,2.9443E-20,-4.5764E-20,1.6148E-5,1.6148E-5,1.6148E-5,-1.4872E-8,3.1726E-7,3.1726E-7,3.1726E-7,2.3861E-19,2.2282E-19,3.1606E-7,2.1057E-19,0,-3.2458E-7,3.0927E-19,4.6348E-5,4.6053E-5,-3.3692E-20,-6.1831E-20,4.556E-20,3.0865E-20,-9.2273E-20,-3.8388E-20,5.3885E-20,-2.6603E-20,2.8092E-20,-3.4622E-20,-3.1538E-20,9.8312E-26,6.8552E-40,1.7991E-39,-1.6021E-38,-3.0227E-39,-1.6976E-22,2.1205E-24,1.2382E-38,2.9038E-60,0,1.1303E-5,1.1303E-5,9.6886E-6,9.6886E-6,0,0,0,0,0,0,0
155,9.9046E-5,1.0939E-6,9.3237E-5,6.1575E-5,8.2155E-5,8.2155E-5,2.7454E-5,1.1476E-9,-1.8019E-5,-1.3564E-6,-2.2589E-5,-5.4252E-5,-3.2088E-5,7.5409E-5,-1.7781E-5,-8.0658E-5,3.0861E-5,9.871E-8,-4.8955E-5,-4.7226E-6,-4.8707E-7,2.2028E-5,3.0249E-5,-3.8492E-19,-7.4226E-5,-6.5147E-7,3.8815E-7,-2.8186E-19,-1.0138E-19,-1.1424E-4,-2.0948E-5,2.8909E-20,-4.4759E-20,1.5831E-5,1.5831E-5,1.5831E-5,-1.6009E-8,3.1656E-7,3.1656E-7,3.1656E-7,2.3588E-19,2.2382E-19,3.1543E-7,2.0686E-19,0,-2.9346E-7,3.0627E-19,4.5379E-5,4.5095E-5,-3.2833E-20,-6.0481E-20,4.4951E-20,3.0827E-20,-9.0587E-20,-3.75E-20,5.3087E-20,-2.6029E-20,2.7403E-20,-3.4021E-20,-3.1001E-20,8.8481E-26,6.5126E-40,1.7087E-39,-1.5227E-38,-2.865E-39,-1.6127E-22,1.9509E-24,1.1886E-38,1.5506E-60,0,1.1082E-5,1.1082E-5,9.4987E-6,9.4987E-6,0,0,0,0,0,0,0
156,9.6992E-5,1.0662E-6,9.1298E-5,6.0267E-5,8.0437E-5,8.0437E-5,2.6877E-5,1.0329E-9,-1.7641E-5,-1.3221E-6,-2.2414E-5,-5.3446E-5,-3.1724E-5,7.3806E-5,-1.7411E-5,-7.8978E-5,3.0114E-5,1.0516E-7,-4.7913E-5,-4.6245E-6,-4.767E-7,2.1591E-5,2.9605E-5,-3.754E-19,-7.2681E-5,-6.3416E-7,3.7828E-7,-2.7735E-19,-9.6191E-20,-1.1216E-4,-2.0418E-5,2.8379E-20,-4.378E-20,1.5516E-5,1.5516E-5,1.5516E-5,-1.7076E-8,3.1544E-7,3.1544E-7,3.1544E-7,2.3246E-19,2.1911E-19,3.1437E-7,2.0316E-19,0,-2.6172E-7,3.0307E-19,4.443E-5,4.4155E-5,-3.2009E-20,-5.9164E-20,4.432E-20,3.075E-20,-8.892E-20,-3.6643E-20,5.2277E-20,-2.547E-20,2.6733E-20,-3.3421E-20,-3.0466E-20,7.9633E-26,6.1872E-40,1.6229E-39,-1.4472E-38,-2.7157E-39,-1.5321E-22,1.7948E-24,1.1411E-38,8.2804E-61,0,1.0861E-5,1.0861E-5,9.3094E-6,9.3094E-6,0,0,0,0,0,0,0
157,9.4983E-5,1.0396E-6,8.9397E-5,5.8994E-5,7.8756E-5,7.8756E-5,2.6308E-5,9.2958E-10,-1.7272E-5,-1.2891E-6,-2.222E-5,-5.2623E-5,-3.1341E-5,7.2234E-5,-1.705E-5,-7.7333E-5,2.9396E-5,1.1116E-7,-4.6892E-5,-4.5286E-6,-4.6654E-7,2.1156E-5,2.8971E-5,-3.663E-19,-7.1169E-5,-6.1751E-7,3.688E-7,-2.7291E-19,-9.1366E-20,-1.101E-4,-1.9911E-5,2.7854E-20,-4.2823E-20,1.5202E-5,1.5202E-5,1.5202E-5,-1.8072E-8,3.1392E-7,3.1392E-7,3.1392E-7,2.2924E-19,2.1722E-19,3.1293E-7,1.9947E-19,0,-2.2966E-7,2.9967E-19,4.3498E-5,4.3233E-5,-3.1218E-20,-5.7881E-20,4.3668E-20,3.0635E-20,-8.7271E-20,-3.5817E-20,5.1455E-20,-2.4926E-20,2.6083E-20,-3.2823E-20,-2.9933E-20,7.167E-26,5.8781E-40,1.5413E-39,-1.3754E-38,-2.5744E-39,-1.4555E-22,1.6512E-24,1.0954E-38,4.4217E-61,0,1.0641E-5,1.0641E-5,9.1211E-6,9.1211E-6,0,0,0,0,0,0,0
158,9.302E-5,1.0141E-6,8.7534E-5,5.7755E-5,7.7112E-5,7.7112E-5,2.5749E-5,8.3662E-10,-1.6912E-5,-1.2574E-6,-2.2006E-5,-5.1786E-5,-3.094E-5,7.0691E-5,-1.6698E-5,-7.5724E-5,2.8708E-5,1.1671E-7,-4.5891E-5,-4.4348E-6,-4.5658E-7,2.0723E-5,2.8347E-5,-3.5759E-19,-6.9689E-5,-6.015E-7,3.5969E-7,-2.6854E-19,-8.6891E-20,-1.0805E-4,-1.9427E-5,2.7332E-20,-4.1891E-20,1.489E-5,1.489E-5,1.489E-5,-1.8995E-8,3.1202E-7,3.1202E-7,3.1202E-7,2.2759E-19,2.1261E-19,3.111E-7,1.9581E-19,0,-1.975E-7,2.9609E-19,4.2585E-5,4.2328E-5,-3.0459E-20,-5.6629E-20,4.2997E-20,3.0484E-20,-8.5641E-20,-3.5018E-20,5.0622E-20,-2.4395E-20,2.5452E-20,-3.2227E-20,-2.9403E-20,6.4503E-26,5.5844E-40,1.4639E-39,-1.3072E-38,-2.4406E-39,-1.3827E-22,1.5191E-24,1.0516E-38,2.3612E-61,0,1.0423E-5,1.0423E-5,8.9339E-6,8.9339E-6,0,0,0,0,0,0,0
159,9.11E-5,9.8952E-7,8.5708E-5,5.6548E-5,7.5502E-5,7.5502E-5,2.5199E-5,7.5296E-10,-1.6562E-5,-1.227E-6,-2.1776E-5,-5.0936E-5,-3.0524E-5,6.9177E-5,-1.6354E-5,-7.4149E-5,2.8047E-5,1.2181E-7,-4.4909E-5,-4.3431E-6,-4.4682E-7,2.0294E-5,2.7734E-5,-3.4927E-19,-6.8239E-5,-5.8611E-7,3.5094E-7,-2.6425E-19,-8.2749E-20,-1.0603E-4,-1.8962E-5,2.6816E-20,-4.098E-20,1.458E-5,1.458E-5,1.458E-5,-1.9845E-8,3.0977E-7,3.0977E-7,3.0977E-7,2.2025E-19,2.0724E-19,3.0892E-7,1.9215E-19,0,-1.6549E-7,2.9235E-19,4.1689E-5,4.1441E-5,-2.9731E-20,-5.5408E-20,4.231E-20,3.0299E-20,-8.4028E-20,-3.4247E-20,4.9781E-20,-2.3878E-20,2.4839E-20,-3.1634E-20,-2.8875E-20,5.8052E-26,5.3053E-40,1.3904E-39,-1.2423E-38,-2.3139E-39,-1.3136E-22,1.3976E-24,1.0096E-38,1.2609E-61,0,1.0206E-5,1.0206E-5,8.748E-6,8.748E-6,0,0,0,0,0,0,0
160,8.9222E-5,9.6592E-7,8.3919E-5,5.5373E-5,7.3928E-5,7.3928E-5,2.4659E-5,6.7766E-10,-1.6219E-5,-1.1977E-6,-2.1529E-5,-5.0075E-5,-3.0093E-5,6.7693E-5,-1.6018E-5,-7.2608E-5,2.7411E-5,1.2645E-7,-4.3948E-5,-4.2535E-6,-4.3725E-7,1.9868E-5,2.7132E-5,-3.413E-19,-6.682E-5,-5.7131E-7,3.4253E-7,-2.6002E-19,-7.8924E-20,-1.0402E-4,-1.8518E-5,2.6304E-20,-4.0092E-20,1.4273E-5,1.4273E-5,1.4273E-5,-2.062E-8,3.0717E-7,3.0717E-7,3.0717E-7,2.1912E-19,2.038E-19,3.064E-7,1.8853E-19,0,-1.3383E-7,2.8844E-19,4.0811E-5,4.0571E-5,-2.9032E-20,-5.4217E-20,4.1608E-20,3.008E-20,-8.2435E-20,-3.3502E-20,4.8933E-20,-2.3374E-20,2.4244E-20,-3.1044E-20,-2.8351E-20,5.2247E-26,5.0402E-40,1.3206E-39,-1.1806E-38,-2.1939E-39,-1.2479E-22,1.2858E-24,9.6918E-39,6.7331E-62,0,9.991E-6,9.991E-6,8.5637E-6,8.5637E-6,0,0,0,0,0,0,0
161,8.7384E-5,9.4322E-7,8.2164E-5,5.4227E-5,7.2386E-5,7.2386E-5,2.4128E-5,6.099E-10,-1.5885E-5,-1.1696E-6,-2.1268E-5,-4.9205E-5,-2.9649E-5,6.6237E-5,-1.569E-5,-7.1098E-5,2.68E-5,1.3065E-7,-4.3006E-5,-4.1658E-6,-4.2788E-7,1.9446E-5,2.6541E-5,-3.3369E-19,-6.543E-5,-5.5707E-7,3.3444E-7,-2.5586E-19,-7.5396E-20,-1.0204E-4,-1.8092E-5,2.5797E-20,-3.9225E-20,1.3969E-5,1.3969E-5,1.3969E-5,-2.1323E-8,3.0427E-7,3.0427E-7,3.0427E-7,2.1491E-19,2.0219E-19,3.0356E-7,1.8492E-19,0,-1.0269E-7,2.844E-19,3.9949E-5,3.9717E-5,-2.8359E-20,-5.3055E-20,4.0894E-20,2.9831E-20,-8.0859E-20,-3.278E-20,4.8079E-20,-2.2882E-20,2.3666E-20,-3.0457E-20,-2.7829E-20,4.7022E-26,4.7883E-40,1.2543E-39,-1.122E-38,-2.0802E-39,-1.1855E-22,1.1829E-24,9.3041E-39,3.5955E-62,0,9.778E-6,9.778E-6,8.3811E-6,8.3811E-6,0,0,0,0,0,0,0
162,8.5586E-5,9.2137E-7,8.0445E-5,5.311E-5,7.0878E-5,7.0878E-5,2.3606E-5,5.4891E-10,-1.5558E-5,-1.1425E-6,-2.0993E-5,-4.8328E-5,-2.9193E-5,6.481E-5,-1.537E-5,-6.962E-5,2.6212E-5,1.3439E-7,-4.2084E-5,-4.08E-6,-4.187E-7,1.9028E-5,2.5961E-5,-3.264E-19,-6.4069E-5,-5.4337E-7,3.2665E-7,-2.5176E-19,-7.2151E-20,-1.0007E-4,-1.7683E-5,2.5295E-20,-3.8379E-20,1.3667E-5,1.3667E-5,1.3667E-5,-2.1953E-8,3.0107E-7,3.0107E-7,3.0107E-7,2.126E-19,1.9821E-19,3.0044E-7,1.8134E-19,0,-7.2229E-8,2.8022E-19,3.9105E-5,3.8881E-5,-2.7713E-20,-5.192E-20,4.0169E-20,2.9553E-20,-7.9302E-20,-3.2082E-20,4.722E-20,-2.2402E-20,2.3105E-20,-2.9874E-20,-2.7311E-20,4.232E-26,4.5491E-40,1.1914E-39,-1.0663E-38,-1.9726E-39,-1.1262E-22,1.0883E-24,8.932E-39,1.92E-62,0,9.5672E-6,9.5672E-6,8.2005E-6,8.2005E-6,0,0,0,0,0,0,0
163,8.3826E-5,9.0033E-7,7.876E-5,5.202E-5,6.9401E-5,6.9401E-5,2.3093E-5,4.9402E-10,-1.5239E-5,-1.1164E-6,-2.0705E-5,-4.7444E-5,-2.8727E-5,6.3411E-5,-1.5057E-5,-6.8173E-5,2.5645E-5,1.377E-7,-4.118E-5,-3.996E-6,-4.0971E-7,1.8615E-5,2.5391E-5,-3.1942E-19,-6.2735E-5,-5.3019E-7,3.1916E-7,-2.4774E-19,-6.917E-20,-9.8128E-5,-1.729E-5,2.4798E-20,-3.7552E-20,1.337E-5,1.337E-5,1.337E-5,-2.2511E-8,2.976E-7,2.976E-7,2.976E-7,2.0874E-19,1.942E-19,2.9704E-7,1.7779E-19,0,-4.2599E-8,2.7593E-19,3.8277E-5,3.806E-5,-2.7091E-20,-5.0813E-20,3.9435E-20,2.9248E-20,-7.7764E-20,-3.1405E-20,4.6358E-20,-2.1934E-20,2.2561E-20,-2.9296E-20,-2.6797E-20,3.8088E-26,4.3217E-40,1.1316E-39,-1.0133E-38,-1.8706E-39,-1.0699E-22,1.0012E-24,8.5747E-39,1.0253E-62,0,9.3589E-6,9.3589E-6,8.0219E-6,8.0219E-6,0,0,0,0,0,0,0
164,8.2103E-5,8.8006E-7,7.7108E-5,5.0956E-5,6.7955E-5,6.7955E-5,2.259E-5,4.4462E-10,-1.4927E-5,-1.0913E-6,-2.0405E-5,-4.6557E-5,-2.8251E-5,6.204E-5,-1.475E-5,-6.6756E-5,2.5099E-5,1.4058E-7,-4.0295E-5,-3.9138E-6,-4.0091E-7,1.8208E-5,2.4832E-5,-3.1274E-19,-6.1429E-5,-5.175E-7,3.1194E-7,-2.4377E-19,-6.6438E-20,-9.6206E-5,-1.6913E-5,2.4307E-20,-3.6746E-20,1.3076E-5,1.3076E-5,1.3076E-5,-2.2999E-8,2.9388E-7,2.9388E-7,2.9388E-7,2.0287E-19,1.8849E-19,2.9339E-7,1.7427E-19,0,-1.3914E-8,2.7154E-19,3.7466E-5,3.7256E-5,-2.6492E-20,-4.9732E-20,3.8695E-20,2.8918E-20,-7.6244E-20,-3.075E-20,4.5495E-20,-2.1477E-20,2.2032E-20,-2.8722E-20,-2.6287E-20,3.4279E-26,4.1058E-40,1.0748E-39,-9.6299E-39,-1.774E-39,-1.0164E-22,9.2113E-25,8.2317E-39,5.475E-63,0,9.1532E-6,9.1532E-6,7.8456E-6,7.8456E-6,0,0,0,0,0,0,0
165,8.0416E-5,8.6052E-7,7.549E-5,4.9918E-5,6.654E-5,6.654E-5,2.2097E-5,4.0015E-10,-1.4622E-5,-1.067E-6,-2.0095E-5,-4.5668E-5,-2.7767E-5,6.0697E-5,-1.4451E-5,-6.5368E-5,2.4571E-5,1.4304E-7,-3.9428E-5,-3.8334E-6,-3.9228E-7,1.7805E-5,2.4284E-5,-3.0634E-19,-6.015E-5,-5.0528E-7,3.0498E-7,-2.3987E-19,-6.3938E-20,-9.4307E-5,-1.6551E-5,2.3821E-20,-3.5958E-20,1.2786E-5,1.2786E-5,1.2786E-5,-2.3418E-8,2.8993E-7,2.8993E-7,2.8993E-7,2.0022E-19,1.859E-19,2.8951E-7,1.7078E-19,0,1.3722E-8,2.6705E-19,3.667E-5,3.6467E-5,-2.5915E-20,-4.8677E-20,3.7949E-20,2.8564E-20,-7.4744E-20,-3.0113E-20,4.4631E-20,-2.103E-20,2.1519E-20,-2.8152E-20,-2.578E-20,3.0851E-26,3.9006E-40,1.0209E-39,-9.1513E-39,-1.6824E-39,-9.6561E-23,8.4744E-25,7.9024E-39,2.9236E-63,0,8.9503E-6,8.9503E-6,7.6717E-6,7.6717E-6,0,0,0,0,0,0,0
166,7.8764E-5,8.4166E-7,7.3904E-5,4.8903E-5,6.5154E-5,6.5154E-5,2.1612E-5,3.6014E-10,-1.4324E-5,-1.0437E-6,-1.9777E-5,-4.4777E-5,-2.7277E-5,5.9382E-5,-1.4157E-5,-6.4009E-5,2.4062E-5,1.451E-7,-3.858E-5,-3.7546E-6,-3.8384E-7,1.7408E-5,2.3747E-5,-3.0021E-19,-5.8897E-5,-4.9351E-7,2.9826E-7,-2.3603E-19,-6.1656E-20,-9.243E-5,-1.6202E-5,2.3341E-20,-3.5189E-20,1.25E-5,1.25E-5,1.25E-5,-2.3772E-8,2.8578E-7,2.8578E-7,2.8578E-7,1.9557E-19,1.8304E-19,2.8543E-7,1.6732E-19,0,4.0221E-8,2.6249E-19,3.5891E-5,3.5694E-5,-2.5358E-20,-4.7647E-20,3.7201E-20,2.819E-20,-7.3263E-20,-2.9495E-20,4.3768E-20,-2.0594E-20,2.1022E-20,-2.7589E-20,-2.5279E-20,2.7766E-26,3.7056E-40,9.6968E-40,-8.6965E-39,-1.5957E-39,-9.1733E-23,7.7964E-25,7.5863E-39,1.5612E-63,0,8.7502E-6,8.7502E-6,7.5002E-6,7.5002E-6,0,0,0,0,0,0,0
167,7.7146E-5,8.2346E-7,7.2349E-5,4.7912E-5,6.3796E-5,6.3796E-5,2.1138E-5,3.2412E-10,-1.4032E-5,-1.0211E-6,-1.945E-5,-4.3887E-5,-2.6781E-5,5.8093E-5,-1.387E-5,-6.2677E-5,2.3569E-5,1.4677E-7,-3.7749E-5,-3.6775E-6,-3.7558E-7,1.7018E-5,2.3221E-5,-2.9433E-19,-5.7669E-5,-4.8217E-7,2.9178E-7,-2.3226E-19,-5.9574E-20,-9.0577E-5,-1.5865E-5,2.2868E-20,-3.4438E-20,1.2219E-5,1.2219E-5,1.2219E-5,-2.4061E-8,2.8145E-7,2.8145E-7,2.8145E-7,1.9246E-19,1.7857E-19,2.8116E-7,1.6391E-19,0,6.5513E-8,2.5786E-19,3.5128E-5,3.4936E-5,-2.4821E-20,-4.664E-20,3.645E-20,2.7796E-20,-7.1801E-20,-2.8895E-20,4.2906E-20,-2.0168E-20,2.0538E-20,-2.7031E-20,-2.4782E-20,2.499E-26,3.5204E-40,9.2104E-40,-8.2641E-39,-1.5135E-39,-8.7147E-23,7.1727E-25,7.2829E-39,8.3369E-64,0,8.5532E-6,8.5532E-6,7.3313E-6,7.3313E-6,0,0,0,0,0,0,0
168,7.5561E-5,8.0587E-7,7.0826E-5,4.6942E-5,6.2467E-5,6.2467E-5,2.0672E-5,2.9171E-10,-1.3746E-5,-9.9928E-7,-1.9116E-5,-4.2999E-5,-2.6281E-5,5.6831E-5,-1.359E-5,-6.1373E-5,2.3093E-5,1.4807E-7,-3.6936E-5,-3.602E-6,-3.6749E-7,1.6633E-5,2.2706E-5,-2.8869E-19,-5.6467E-5,-4.7123E-7,2.8552E-7,-2.2854E-19,-5.768E-20,-8.8748E-5,-1.554E-5,2.24E-20,-3.3704E-20,1.1942E-5,1.1942E-5,1.1942E-5,-2.4288E-8,2.7695E-7,2.7695E-7,2.7695E-7,1.8879E-19,1.755E-19,2.7673E-7,1.6053E-19,0,8.954E-8,2.5317E-19,3.4379E-5,3.4194E-5,-2.4302E-20,-4.5656E-20,3.5699E-20,2.7385E-20,-7.0359E-20,-2.8311E-20,4.2048E-20,-1.9752E-20,2.0069E-20,-2.6479E-20,-2.4289E-20,2.2491E-26,3.3445E-40,8.7484E-40,-7.8532E-39,-1.4356E-39,-8.2789E-23,6.5989E-25,6.9916E-39,4.4519E-64,0,8.3593E-6,8.3593E-6,7.1651E-6,7.1651E-6,0,0,0,0,0,0,0
169,7.4008E-5,7.8886E-7,6.9334E-5,4.5994E-5,6.1165E-5,6.1165E-5,2.0216E-5,2.6254E-10,-1.3467E-5,-9.7819E-7,-1.8776E-5,-4.2115E-5,-2.5777E-5,5.5596E-5,-1.3314E-5,-6.0095E-5,2.2631E-5,1.49E-7,-3.614E-5,-3.528E-6,-3.5957E-7,1.6255E-5,2.2201E-5,-2.8327E-19,-5.5288E-5,-4.6067E-7,2.7947E-7,-2.2488E-19,-5.5958E-20,-8.6942E-5,-1.5227E-5,2.1938E-20,-3.2987E-20,1.167E-5,1.167E-5,1.167E-5,-2.4456E-8,2.7231E-7,2.7231E-7,2.7231E-7,1.8277E-19,1.7023E-19,2.7215E-7,1.5719E-19,0,1.1226E-7,2.4845E-19,3.3646E-5,3.3467E-5,-2.3799E-20,-4.4695E-20,3.495E-20,2.6959E-20,-6.8937E-20,-2.7743E-20,4.1194E-20,-1.9344E-20,1.9613E-20,-2.5933E-20,-2.3803E-20,2.0242E-26,3.1774E-40,8.3096E-40,-7.4627E-39,-1.3618E-39,-7.865E-23,6.071E-25,6.7119E-39,2.3773E-64,0,8.1687E-6,8.1687E-6,7.0018E-6,7.0018E-6,0,0,0,0,0,0,0
170,7.2487E-5,7.724E-7,6.7871E-5,4.5067E-5,5.989E-5,5.989E-5,1.977E-5,2.3629E-10,-1.3193E-5,-9.5777E-7,-1.8431E-5,-4.1235E-5,-2.5272E-5,5.4387E-5,-1.3045E-5,-5.8844E-5,2.2182E-5,1.496E-7,-3.5361E-5,-3.4555E-6,-3.5181E-7,1.5883E-5,2.1707E-5,-2.7806E-19,-5.4134E-5,-4.5048E-7,2.7361E-7,-2.2129E-19,-5.4395E-20,-8.5162E-5,-1.4924E-5,2.1483E-20,-3.2287E-20,1.1402E-5,1.1402E-5,1.1402E-5,-2.4568E-8,2.6755E-7,2.6755E-7,2.6755E-7,1.8011E-19,1.6658E-19,2.6744E-7,1.539E-19,0,1.3364E-7,2.4369E-19,3.2928E-5,3.2754E-5,-2.3313E-20,-4.3756E-20,3.4203E-20,2.6518E-20,-6.7535E-20,-2.719E-20,4.0346E-20,-1.8946E-20,1.917E-20,-2.5394E-20,-2.3321E-20,1.8217E-26,3.0186E-40,7.8929E-40,-7.0915E-39,-1.2918E-39,-7.4717E-23,5.5853E-25,6.4434E-39,1.2695E-64,0,7.9814E-6,7.9814E-6,6.8412E-6,6.8412E-6,0,0,0,0,0,0,0
171,7.0996E-5,7.5645E-7,6.6438E-5,4.4159E-5,5.8641E-5,5.8641E-5,1.9332E-5,2.1266E-10,-1.2925E-5,-9.38E-7,-1.8082E-5,-4.0361E-5,-2.4766E-5,5.3203E-5,-1.2781E-5,-5.7617E-5,2.1747E-5,1.4987E-7,-3.4598E-5,-3.3844E-6,-3.4423E-7,1.5518E-5,2.1224E-5,-2.7304E-19,-5.3003E-5,-4.4063E-7,2.6794E-7,-2.1775E-19,-5.2978E-20,-8.3406E-5,-1.463E-5,2.1035E-20,-3.1602E-20,1.1139E-5,1.1139E-5,1.1139E-5,-2.4626E-8,2.6268E-7,2.6268E-7,2.6268E-7,1.7542E-19,1.6489E-19,2.6262E-7,1.5065E-19,0,1.5365E-7,2.3891E-19,3.2225E-5,3.2055E-5,-2.2842E-20,-4.2838E-20,3.3459E-20,2.6066E-20,-6.6154E-20,-2.665E-20,3.9503E-20,-1.8557E-20,1.874E-20,-2.4862E-20,-2.2845E-20,1.6396E-26,2.8677E-40,7.4972E-40,-6.7387E-39,-1.2255E-39,-7.0981E-23,5.1385E-25,6.1857E-39,6.7791E-65,0,7.7976E-6,7.7976E-6,6.6836E-6,6.6836E-6,0,0,0,0,0,0,0
172,6.9535E-5,7.4099E-7,6.5034E-5,4.3271E-5,5.7417E-5,5.7417E-5,1.8904E-5,1.9139E-10,-1.2663E-5,-9.1883E-7,-1.773E-5,-3.9494E-5,-2.4259E-5,5.2044E-5,-1.2522E-5,-5.6416E-5,2.1324E-5,1.4983E-7,-3.3852E-5,-3.3148E-6,-3.368E-7,1.516E-5,2.0751E-5,-2.6821E-19,-5.1895E-5,-4.3111E-7,2.6245E-7,-2.1426E-19,-5.1695E-20,-8.1676E-5,-1.4345E-5,2.0593E-20,-3.0933E-20,1.0882E-5,1.0882E-5,1.0882E-5,-2.4633E-8,2.5772E-7,2.5772E-7,2.5772E-7,1.706E-19,1.5996E-19,2.5771E-7,1.4745E-19,0,1.723E-7,2.3412E-19,3.1536E-5,3.1371E-5,-2.2386E-20,-4.1941E-20,3.2721E-20,2.5604E-20,-6.4793E-20,-2.6125E-20,3.8668E-20,-1.8176E-20,1.8322E-20,-2.4337E-20,-2.2375E-20,1.4756E-26,2.7244E-40,7.1213E-40,-6.4034E-39,-1.1627E-39,-6.7432E-23,4.7274E-25,5.9383E-39,3.62E-65,0,7.6171E-6,7.6171E-6,6.529E-6,6.529E-6,0,0,0,0,0,0,0
173,6.8104E-5,7.2599E-7,6.3659E-5,4.2401E-5,5.6219E-5,5.6219E-5,1.8485E-5,1.7225E-10,-1.2406E-5,-9.0023E-7,-1.7376E-5,-3.8634E-5,-2.3754E-5,5.0911E-5,-1.2269E-5,-5.5239E-5,2.0913E-5,1.495E-7,-3.3122E-5,-3.2466E-6,-3.2954E-7,1.4808E-5,2.0288E-5,-2.6355E-19,-5.0809E-5,-4.219E-7,2.5711E-7,-2.1083E-19,-5.0533E-20,-7.9972E-5,-1.4069E-5,2.0158E-20,-3.0279E-20,1.0629E-5,1.0629E-5,1.0629E-5,-2.4592E-8,2.5269E-7,2.5269E-7,2.5269E-7,1.6836E-19,1.5702E-19,2.5273E-7,1.4429E-19,0,1.8957E-7,2.2933E-19,3.0862E-5,3.0701E-5,-2.1942E-20,-4.1063E-20,3.1989E-20,2.5132E-20,-6.3452E-20,-2.5611E-20,3.7841E-20,-1.7803E-20,1.7916E-20,-2.3819E-20,-2.1912E-20,1.3281E-26,2.5882E-40,6.7643E-40,-6.0848E-39,-1.1031E-39,-6.4061E-23,4.3492E-25,5.7007E-39,1.9331E-65,0,7.4403E-6,7.4403E-6,6.3774E-6,6.3774E-6,0,0,0,0,0,0,0
